"species","Biomass.sim","Yield.sim","target","F","Biochange","Yieldchange","Functional.group"
"SYC",36799.62476,7571.252058,"high",0,0.151283400657392,0.125768758225732,"middle trophic"
"WC",5097.865592,491.45900834,"high",0,0.0352223531753684,0.0242705080536028,"middle trophic"
"SC",3678.0888268,838.51904208,"high",0,-0.0113609944413252,0.0124789580588438,"high trophic"
"CM",3758.57871,735.41246508,"high",0,0.440410770369462,0.377962236000424,"high trophic"
"LH",6043.409326,1069.23304752,"high",0,-0.298138240169377,-0.300647837567384,"high trophic"
"JSM",3763.1438146,1364.3284534,"high",0,-0.13455894478339,-0.180424082838582,"high trophic"
"SAP",24751.01262,1864.852192,"high",-0.1,0.0389076025313953,0.04537191364722,"low trophic"
"JFS",8568.9277754,497.86690459,"high",-0.1,-0.0180390744610112,0.00738873716380276,"low trophic"
"JA",11085.32014,913.0023004,"high",-0.1,0.10272422684286,0.16402153125464,"low trophic"
"SP",43339.11248,4801.299348,"high",-0.1,-0.00670834926790412,-0.0150963476683482,"low trophic"
"PCM",4481.412376,610.4303569,"high",-0.1,0.125851577188681,0.148736420682091,"low trophic"
"BS",1102.0465525,158.3109576,"high",-0.1,0.061713699183452,-0.00399308603324029,"middle trophic"
"SYC",40439.90358,8419.683782,"high",-0.1,0.265170229845557,0.251921991673768,"middle trophic"
"WC",3559.5617728,319.90900054,"high",-0.1,-0.277160637484477,-0.333264119787309,"middle trophic"
"SC",3807.967605,815.0975415,"high",-0.1,0.0235493169103821,-0.0158015881343462,"high trophic"
"CM",4252.110912,758.781568,"high",-0.1,0.629548514749693,0.421749556506971,"high trophic"
"LH",6915.681574,1087.691064,"high",-0.1,-0.19683539900672,-0.288575021664952,"high trophic"
"JSM",4333.9577456,1386.600299,"high",-0.1,-0.0032841822137621,-0.167044996417707,"high trophic"
"SAP",22817.52298,1667.524272,"high",-0.2,-0.042249363337086,-0.0652433223652357,"low trophic"
"JFS",8031.53189594,476.12749579544,"high",-0.2,-0.0796222467092738,-0.0365989940357122,"low trophic"
"JA",10173.9752686,804.54126888,"high",-0.2,0.0120672087315394,0.0257404163702022,"low trophic"
"SP",45458.16066,5012.666966,"high",-0.2,0.0418582397609869,0.0282620692650925,"low trophic"
"PCM",3686.89091,488.28585166,"high",-0.2,-0.073753629954694,-0.0811208270274426,"low trophic"
"BS",1216.9779966,180.71968854,"high",-0.2,0.17243886627471,0.136990528037583,"middle trophic"
"SYC",34156.89088,7135.313296,"high",-0.2,0.0686049584656106,0.0609490646004688,"middle trophic"
"WC",5256.33446,497.79636458,"high",-0.2,0.0674025885062957,0.0374784602642798,"middle trophic"
"SC",3321.8542952,610.49886934,"high",-0.2,-0.10711380783194,-0.262846485164861,"high trophic"
"CM",4082.30747,711.29365272,"high",-0.2,0.564474260470578,0.332770164629095,"high trophic"
"LH",7764.127528,1132.3248702,"high",-0.2,-0.098299665570019,-0.259381433834901,"high trophic"
"JSM",3920.511578,1218.1305482,"high",-0.2,-0.0983677892167117,-0.268247716467836,"high trophic"
"SAP",23572.495,1747.8256762,"high",-0.3,-0.0105599054826347,-0.0202291207372319,"low trophic"
"JFS",8791.066889,481.5348964,"high",-0.3,0.00741707773288267,-0.0256576070582981,"low trophic"
"JA",10633.8611106,859.63669136,"high",-0.3,0.0578148509422072,0.0959836764498248,"low trophic"
"SP",44523.56658,4923.827502,"high",-0.3,0.0204382234439465,0.0100381873067151,"low trophic"
"PCM",3791.707502,523.50631518,"high",-0.3,-0.0474208769032836,-0.0148413100581433,"low trophic"
"BS",1430.2755046,206.8952541,"high",-0.3,0.377930082350441,0.301673028036245,"middle trophic"
"SYC",35997.2156,7505.429016,"high",-0.3,0.126179874399494,0.115981536285778,"middle trophic"
"WC",5431.175896,495.96050016,"high",-0.3,0.10290759732656,0.033652257569283,"middle trophic"
"SC",3307.393401,527.73939188,"high",-0.3,-0.11100077324648,-0.362775318385325,"high trophic"
"CM",2675.5797176,407.15807566,"high",-0.3,0.0253699974299923,-0.237096895983329,"high trophic"
"LH",5964.279608,804.16065956,"high",-0.3,-0.307328106374773,-0.474023462414535,"high trophic"
"JSM",3919.190098,1048.68066912,"high",-0.3,-0.0986717008135022,-0.370039216684511,"high trophic"
"SAP",25656.03916,1889.8467178,"high",-0.4,0.0768955009391932,0.0593829840035407,"low trophic"
"JFS",9255.687136,551.32959964,"high",-0.4,0.0606604869115739,0.115565674323636,"low trophic"
"JA",11522.525267,922.769273274,"high",-0.4,0.146215680364636,0.176473818303134,"low trophic"
"SP",44573.70884,4828.218886,"high",-0.4,0.0215874368301187,-0.00957426929464211,"low trophic"
"PCM",3854.443604,521.554621,"high",-0.4,-0.0316598771431112,-0.0185140995275022,"low trophic"
"BS",1150.221958,163.07324192,"high",-0.4,0.108125974478935,0.0259686309628769,"middle trophic"
"SYC",31314.41626,6556.0604168,"high",-0.4,-0.020322411531733,-0.0251799916666028,"middle trophic"
"WC",5007.866656,477.59971148,"high",-0.4,0.0169462906492383,-0.00461423878216409,"middle trophic"
"SC",3497.50654,512.57398788,"high",-0.4,-0.0598999778238413,-0.381086950763253,"high trophic"
"CM",3555.109775,457.25052318,"high",-0.4,0.362434793804213,-0.143237321569011,"high trophic"
"LH",6697.988376,807.0212938,"high",-0.4,-0.222117573820546,-0.47215241031199,"high trophic"
"JSM",3937.0155226,891.1681576,"high",-0.4,-0.0945722416815775,-0.464659731833699,"high trophic"
"SAP",22849.7245,1672.715808,"high",-0.5,-0.0408977255493846,-0.0623331260792406,"low trophic"
"JFS",9923.9205084,555.66749604,"high",-0.5,0.137237052619331,0.124343016091195,"low trophic"
"JA",11306.580912,940.65322212,"high",-0.5,0.124734381773249,0.199274748280506,"low trophic"
"SP",50576.3613,5513.256962,"high",-0.5,0.159162579226401,0.130949462748788,"low trophic"
"PCM",3428.351356,436.31817388,"high",-0.5,-0.13870573438396,-0.178916035750879,"low trophic"
"BS",1298.6354796,203.78363626,"high",-0.5,0.251107837331574,0.282096411677869,"middle trophic"
"SYC",34611.4312,7109.99126,"high",-0.5,0.0828253405689171,0.057183933443153,"middle trophic"
"WC",4666.057788,439.0599866,"high",-0.5,-0.0524647548719416,-0.0849365096393382,"middle trophic"
"SC",3767.0519296,454.12638232,"high",-0.5,0.0125515312276448,-0.451660149234251,"high trophic"
"CM",4539.7055742,473.55146512,"high",-0.5,0.739764232151457,-0.112693805554346,"high trophic"
"LH",7166.112032,670.82316448,"high",-0.5,-0.16775122606962,-0.561235381026508,"high trophic"
"JSM",4372.359432,809.2441967,"high",-0.5,0.00554736864835832,-0.51387288518016,"high trophic"
"SAP",25328.18536,1897.9921066,"high",-0.6,0.0631340516373743,0.0639490084390347,"low trophic"
"JFS",8989.727928,537.11422328,"high",-0.6,0.030182747235316,0.0868021435334106,"low trophic"
"JA",10939.914338,844.77666748,"high",-0.6,0.0882598272076763,0.0770380639976986,"low trophic"
"SP",43191.74116,4724.963254,"high",-0.6,-0.0100859611601856,-0.0307553791796099,"low trophic"
"PCM",3927.124494,510.56344214,"high",-0.6,-0.0134004785936265,-0.0391978144181452,"low trophic"
"BS",926.9938788,129.4250216,"high",-0.6,-0.106932372368032,-0.185727770786365,"middle trophic"
"SYC",32538.23532,6703.677846,"high",-0.6,0.0179650052116472,-0.00323076996721895,"middle trophic"
"WC",4090.5268124,384.32713316,"high",-0.6,-0.169337693189682,-0.199007564699597,"middle trophic"
"SC",4421.362368,435.04649414,"high",-0.6,0.18842461412685,-0.474698368207128,"high trophic"
"CM",3986.0256216,366.87273586,"high",-0.6,0.527575894857679,-0.312580627283432,"high trophic"
"LH",8293.364354,654.22436126,"high",-0.6,-0.0368358344729802,-0.572092143219395,"high trophic"
"JSM",4451.694868,641.03159388,"high",-0.6,0.023792789719306,-0.614921131950024,"high trophic"
"SAP",25295.48768,1869.4311222,"high",-0.7,0.0617615878574607,0.0479387042197733,"low trophic"
"JFS",9905.3686836,540.66342918,"high",-0.7,0.135111096195314,0.0939836412722083,"low trophic"
"JA",12702.209412,1031.3301263,"high",-0.7,0.263566038341208,0.314882199441134,"low trophic"
"SP",43438.27686,4679.168718,"high",-0.7,-0.0044355950496567,-0.0401493374592622,"low trophic"
"PCM",4076.2712316,544.89007344,"high",-0.7,0.0240692018711257,0.0253996472380674,"low trophic"
"BS",1449.9889278,203.55960646,"high",-0.7,0.39692203094078,0.280686937355199,"middle trophic"
"SYC",36330.16434,7527.477668,"high",-0.7,0.136596240330716,0.119259948283218,"middle trophic"
"WC",4622.1096428,439.24003764,"high",-0.7,-0.0613892942640812,-0.0845612576506947,"middle trophic"
"SC",3542.903686,258.9401783,"high",-0.7,-0.0476976109452551,-0.687339859003771,"high trophic"
"CM",3556.2087572,258.56892652,"high",-0.7,0.362855959867095,-0.515512405532901,"high trophic"
"LH",9279.728822,546.62666868,"high",-0.7,0.0777173033339353,-0.642468455617441,"high trophic"
"JSM",4009.657266,454.37067868,"high",-0.7,-0.0778662240117339,-0.727051601993353,"high trophic"
"SAP",25244.20504,1877.5293122,"high",-0.8,0.0596090325098532,0.052478270633506,"low trophic"
"JFS",8960.4839132,506.74947136,"high",-0.8,0.0268315134996408,0.0253618091609712,"low trophic"
"JA",10557.2708996,828.331084488,"high",-0.8,0.0501959567522278,0.0560709616274896,"low trophic"
"SP",42741.99908,4775.7941552,"high",-0.8,-0.0203936261649325,-0.020328297547209,"low trophic"
"PCM",4842.708226,644.10567572,"high",-0.8,0.216618832782618,0.212108212024625,"low trophic"
"BS",1466.0226906,226.23487174,"high",-0.8,0.41236898785526,0.423347441323437,"middle trophic"
"SYC",30968.75842,6513.120654,"high",-0.8,-0.0311363841223352,-0.0315647009690471,"middle trophic"
"WC",4296.276478,401.81190976,"high",-0.8,-0.127556157536461,-0.162566802179489,"middle trophic"
"SC",3615.3831518,185.3708355,"high",-0.8,-0.0282157467581202,-0.776171963947324,"high trophic"
"CM",4013.792063,183.64209086,"high",-0.8,0.53821690688198,-0.655904845020935,"high trophic"
"LH",10013.482936,412.72714704,"high",-0.8,0.16293310222404,-0.730047978364914,"high trophic"
"JSM",4461.50311,306.61117118,"high",-0.8,0.0260484715971463,-0.815813317382958,"high trophic"
"SAP",24684.25722,1842.003461,"high",-0.9,0.0361055881801123,0.0325637019549764,"low trophic"
"JFS",8049.926111,448.00486198,"high",-0.9,-0.0775143516588878,-0.0935026048278106,"low trophic"
"JA",10688.9528768,870.90577486,"high",-0.9,0.0632951640518926,0.110351061751877,"low trophic"
"SP",42401.90788,4720.09656,"high",-0.9,-0.028188196245327,-0.0317536974155636,"low trophic"
"PCM",5037.957196,682.604974,"high",-0.9,0.265670636628255,0.284557993731966,"low trophic"
"BS",1247.3796704,186.37124614,"high",-0.9,0.201727895380008,0.172547071498737,"middle trophic"
"SYC",31138.13638,6411.534076,"high",-0.9,-0.0258373617802061,-0.0466695997217736,"middle trophic"
"WC",4406.381616,396.8606135,"high",-0.9,-0.105197133352706,-0.172886008155352,"middle trophic"
"SC",3959.1491906,100.31622843,"high",-0.9,0.0641856417748917,-0.878872076434599,"high trophic"
"CM",4106.04731,100.4687832,"high",-0.9,0.573572146629479,-0.81174892224399,"high trophic"
"LH",9775.814078,199.38486732,"high",-0.9,0.135331019701653,-0.869588544387023,"high trophic"
"JSM",4729.763774,177.19986856,"high",-0.9,0.0877425772607498,-0.893552945821789,"high trophic"
